fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20230725 222152	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	377	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0179348840722712	0.70801840149063	772	30661	11551	64464961.0194903	11
20230725 222506	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1269	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.298955282515718	0.443696327183299	270	42848	11839	67990106.4467766	12
20230725 222629	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	105	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0335273519273182	0.550456348107964	91	13698	10661	62607104.9475262	13
20230725 222754	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	86	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.186541653171453	0.972486086076296	671	1336	11725	67058523.2383808	14
20230725 222832	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	161	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.083566705535486	0.0276013712692273	858	43907	12242	61230941.5292354	15
20230725 222934	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	196	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.279810460840224	0.20424531397422	232	7631	12117	67902073.4632684	16
20230725 223032	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	154	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.299103146705606	0.148709447239846	666	4470	12874	67545316.3418291	17
20230725 223228	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	447	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.257312973801056	0.0679374619424892	650	24	11553	64479350.8245877	18
20230725 223532	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1042	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.299990698787384	0.523272995357079	364	22096	11104	67173817.0914543	19
20230725 224226	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	639	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.299999808129469	0.474509989621578	369	22612	13121	66998859.0704648	20
20230725 225659	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	446	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.299989383176135	0.422397443183409	260	22815	11380	67877571.2143928	21
20230725 233630	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	342	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.147857295228447	0.467131615664843	600	5329	11758	67779913.0434783	22
20230725 234358	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	50	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.191237945304652	0.131732872783627	202	23548	15243	64480955.0224888	23
20230726 000505	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1033	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.148140464654327	0.598983798380123	1024	21141	10445	68001431.784108	24
20230726 011457	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	693	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0931233993334801	0.166258690226763	711	3988	11979	67545158.9205397	25
20230726 012230	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	70	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.134550254172929	0.0617920194141688	936	22337	13234	63089724.137931	26
20230726 014929	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	178	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.2085007384978	0.361191879619036	1023	6491	11710	68454047.976012	27
20230726 021708	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	163	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.183115878212975	0.360801417092393	1002	5917	11236	68333499.2503748	28
20230726 023614	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	192	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.286146216049743	0.366752205193406	842	10653	11655	68449632.6836582	29
20230726 031406	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	433	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.190422644155742	0.350296276019471	843	7128	15310	66221484.2578711	30
20230726 033352	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	237	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.299574241265869	0.4330389829779	1024	10972	10066	67302629.6851574	31
20230726 044352	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	447	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.144264060496144	0.381215488893329	1024	194	14663	67372319.3403298	32
20230726 044509	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	173	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.299290776564688	0.365506406789661	634	10221	11981	68354991.0044978	33
20230726 044638	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	261	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.299700391140538	0.362460888668841	626	10519	12037	68649719.6401799	34
20230726 044808	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	321	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.299799261583166	0.353200292351286	601	10934	11310	67588440.7796102	35
20230726 044933	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	228	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.286760871028998	0.375496437242735	700	12447	11807	69225776.6116942	36
20230726 045101	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	295	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.282415805320349	0.383606465905319	727	14832	11493	68096652.173913	37
20230726 045234	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	337	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.299466082903701	0.37460238448701	712	14976	11304	68072467.7661169	38
20230726 045350	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	184	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.268333130183164	0.376676594146842	693	12096	12599	68573254.8725637	39
20230726 045535	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	413	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.261886874243045	0.38182273969247	697	12907	12048	66872911.5442279	40
20230726 045658	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	223	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.299981247083257	0.336173180150898	492	7096	11607	65676751.1244378	41
20230726 045905	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	594	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.296304962821652	0.419482708525641	1024	19563	12112	67437433.2833583	42
20230726 050116	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	550	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.216471394855895	0.473719835382509	1023	11734	10686	67724728.6356822	43
20230726 050250	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	311	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.286049764282794	0.413623449633863	777	16057	11854	68276140.9295352	44
20230726 050431	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	383	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.289725857536827	0.408567733735921	768	16943	12803	68424223.3883058	45
20230726 050548	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	194	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.299898763918296	0.39890573114943	766	18363	13381	68070373.3133433	46
20230726 051039	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	649	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0252773211033005	0.241347546559482	1024	104	13627	69061968.5157421	47
20230726 054639	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2574	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0101868303057855	0.231463086265322	1022	23	12519	69525938.5307346	48
20230726 055428	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1172	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0102157744169893	0.219173836830343	1023	91	13396	69102314.8425787	49
20230726 060159	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1172	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0102157744169893	0.219173836830343	1023	91	13396	69102314.8425787	50
20230726 060439	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1700	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.274824509421552	0.996745808325028	74	28781	11550	65631199.4002998	51
20230726 062334	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1293	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0102132114227568	0.206437107891151	1022	17	13476	70143214.3928036	52
20230726 062836	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1272	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0100584413277504	0.0530616620998493	695	1	12432	69608887.5562219	53
20230726 065304	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2277	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0100163500137802	0.143366992494003	817	7	14062	70441946.0269865	54
20230726 070131	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1932	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.01009810590964	0.146376752429332	769	22	13587	69593062.9685157	55
20230726 071024	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2161	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0100511698167407	0.14306204605691	790	25	12272	69503700.149925	56
20230726 071724	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1609	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0100025019842851	0.13833681272782	791	7	14881	68821347.826087	57
20230726 072637	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2197	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0101856041492841	0.103966797077448	1003	37	14084	70003472.2638681	58
20230726 072807	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	148	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.162262650996647	0.999660845395829	1024	1661	13391	65773626.6866567	59
20230726 073104	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1085	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0102970834092654	0.0101517327132343	835	97	12042	66881016.4917541	60
20230726 073745	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1482	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0101584986762709	0.18380950825522	633	101	13841	69471782.6086957	61
20230726 074623	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2102	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0100717587089532	0.171490553369283	678	87	12203	68904103.4482759	62
20230726 074902	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	684	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.010220028748372	0.142272450339475	1002	1769	12658	69783481.2593703	63
20230726 075719	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2752	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0100019855682828	0.117959049630655	525	7	13814	69462767.6161919	64
20230726 080300	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1272	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0100657221720438	0.144062726681097	665	33	12428	69779688.155922	65
20230726 081017	1008	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1353	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0101775142479508	0.144145846728808	1023	132	13424	69723502.2488756	66
