fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20230726 120832	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	398	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0179348840722712	0.70801840149063	772	30661	11604	63523352.3238381	11
20230726 120933	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	108	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.298955282515718	0.443696327183299	270	42848	14497	66113377.8110945	12
20230726 121458	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2336	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0335273519273182	0.550456348107964	91	13698	11595	69300937.0314843	13
20230726 121605	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	27	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.186541653171453	0.972486086076296	671	1336	11567	66487785.6071964	14
20230726 121645	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	268	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.083566705535486	0.0276013712692273	858	43907	11212	64543070.4647676	15
20230726 121737	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	128	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.279810460840224	0.20424531397422	232	7631	11269	68526793.1034483	16
20230726 122254	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2314	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0482246588903524	0.365010175225324	352	12048	10716	69146452.7736132	17
20230726 122422	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	746	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0101207249376471	0.0469180591232142	4	6486	11340	63738080.9595202	18
20230726 122623	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	604	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.16139314878041	0.405295200182669	566	12389	12405	68430037.4812594	19
20230726 122836	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	664	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.123844075474843	0.408408377248092	491	12979	12333	69548166.4167916	20
20230726 123002	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	354	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.21710171769133	0.285017572803394	866	5357	13220	68134302.8485757	21
20230726 123104	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	222	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.22242845917514	0.210098709025192	514	8172	11433	67907836.5817091	22
20230726 123355	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1081	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0829893269692062	0.397308272225713	474	13782	10566	69183199.4002998	23
20230726 123721	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1275	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.071174417217928	0.47526487932667	447	13712	10812	69061391.3043478	24
20230726 123916	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	792	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.100589256178057	0.194929917005646	873	5377	11306	68356662.6686657	25
20230726 124017	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	43	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.100295293373179	0.374020011036538	274	14460	12750	63825442.2788606	26
20230726 124144	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	277	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.151018480398278	0.403723732833291	793	10724	14835	68283725.6371814	27
20230726 124412	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	796	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.154489539799379	0.399965938182487	776	10772	10572	69178872.5637181	28
20230726 124558	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	380	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.151192331472785	0.424095471526332	758	10533	11948	69847214.3928036	29
20230726 124751	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	442	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.135594437419732	0.458165590946051	749	10210	11363	68987881.5592204	30
20230726 125104	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1094	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.127542983825558	0.459234346328189	749	10174	10885	67699542.7286357	31
20230726 125248	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	422	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.215089481988745	0.397329705847184	735	10725	11361	68403656.6716642	32
20230726 125532	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	915	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.143046925063836	0.414543600911146	733	10674	10596	67596947.5262369	33
20230726 125808	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	904	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.195749953164748	0.375600409090427	754	10907	13271	67915515.7421289	34
20230726 130143	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1300	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0512301580610744	0.424988597276698	535	8662	10804	69443292.3538231	35
20230726 130634	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1657	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0346075466751372	0.456261745284874	526	8278	11035	70427713.6431784	36
20230726 130840	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	187	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0103797095332533	0.495103924003894	507	7077	14286	62478611.6941529	37
20230726 131020	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	436	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.154303107976688	0.361209622133888	390	9176	11519	68195323.838081	38
20230726 131138	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	283	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0109175099441771	0.780237296244553	535	12908	13933	63207356.8215892	39
20230726 131432	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1298	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0392339459663755	0.245402404241053	476	7698	10718	69501772.113943	40
20230726 131741	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1184	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.079399173119881	0.348850703276811	877	6239	11274	67980158.9205397	41
20230726 132010	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1422	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0383103961270568	0.889218880627098	502	8997	13396	69311970.0149925	42
20230726 132120	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	64	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0369829930353616	0.401307869743878	105	7781	14276	62844083.958021	43
20230726 132323	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	522	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.05636256529648	0.492944785463932	737	11376	12316	70075388.3058471	44
20230726 132431	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	56	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0561745619523833	0.496514308828584	744	11354	10007	62599929.5352324	45
20230726 132627	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	735	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.173342531799216	0.264007031482014	712	9564	12132	67802860.5697151	46
20230726 132816	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	616	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.174987406310869	0.269312707606925	708	9724	12183	68007881.5592204	47
20230726 132957	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	531	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.173208332127182	0.276078165467879	701	9667	10964	67851508.2458771	48
20230726 133135	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	520	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.173055075089944	0.289484264611276	703	9732	11521	68410073.4632684	49
20230726 133256	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	362	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.170476658788868	0.279760255445224	714	9673	11962	69707403.2983508	50
20230726 133518	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1004	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.167482251792019	0.269538852666589	709	9568	12697	68147800.5997002	51
20230726 133630	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	268	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.167579250995256	0.271875446037088	706	9537	10771	69099773.6131934	52
20230726 133758	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	451	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.16578633689273	0.243378312094614	709	9439	11793	68607866.5667166	53
20230726 133939	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	601	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.16197609652885	0.253276892351133	709	9431	11618	69577604.1979011	54
20230726 134116	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	562	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.160603616851367	0.24339979788677	711	9276	12563	67606352.3238381	55
20230726 134303	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	650	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.162758623811284	0.259069469646385	695	9446	11984	67987130.4347826	56
20230726 134431	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	450	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.162547915058179	0.267427550626023	694	9442	11073	68603128.9355322	57
20230726 134620	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	373	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0905228804895879	0.422659165307165	633	3285	11256	67549361.3193403	58
20230726 134822	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	269	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0410203128621646	0.214634957803736	575	20	13097	69039974.5127436	59
20230726 135015	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	230	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.037285812590756	0.214649639207125	559	7	11752	69962950.5247376	60
20230726 135458	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1116	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0108728748578093	0.21162821712194	548	57	13703	70220895.0524738	61
20230726 140416	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1226	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0100238678539463	0.202788176593389	510	50	13828	70603376.3118441	62
20230726 140915	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1265	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0104146484390853	0.202251494106599	508	5	12759	69937512.7436282	63
20230726 141420	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1283	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.010021027719895	0.201514804723528	505	58	14683	70003113.9430285	64
20230726 141851	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1066	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0100864914877301	0.201655449883608	500	6	12580	69683748.125937	65
20230726 142354	1137	294049	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1230	1	1	1	FALSE	1	0.1	50	0.5	TRUE	980717	0.0115274753923527	0.200747552666381	492	179	13373	70367896.5517241	66
